Date,Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-12,BK,46.76449025505061,47.04428324564721,46.20489691291793,46.465396881103516,8980800,0.0,0.0
2023-01-13,BK,45.98298630566508,47.92225876872384,45.95404309412477,47.304779052734375,13424100,0.0,0.0
2023-01-17,BK,47.24689134257306,48.32748081611764,46.889907901110035,47.931907653808594,11402000,0.0,0.0
2023-01-18,BK,47.61351822418001,48.19240820992507,47.44950178719067,47.49774169921875,10813100,0.0,0.0
2023-01-19,BK,46.99603671438247,47.32407325624744,46.55222365199729,47.198646545410156,7254000,0.0,0.0
2023-01-20,BK,47.43197044745971,47.86944580078125,47.091710191090414,47.86944580078125,6801900,0.37,0.0
2023-01-23,BK,47.86944825865193,48.23886861285301,47.72362189721784,47.9666633605957,5320500,0.0,0.0
2023-01-24,BK,47.90833047321046,48.374969622278556,47.51946636991287,48.08332061767578,4304400,0.0,0.0
2023-01-25,BK,47.694457253108695,48.60829180395647,47.68473351797762,48.59857177734375,3606400,0.0,0.0
2023-01-26,BK,48.84161270177176,49.29852811793534,48.54995998732559,49.20131301879883,4308200,0.0,0.0
2023-01-27,BK,49.16242509707019,49.25964019541837,48.65689842691945,48.666622161865234,7450500,0.0,0.0
2023-01-30,BK,48.30691810032144,48.85133229278019,48.258310551186504,48.38469314575195,4589900,0.0,0.0
2023-01-31,BK,48.3069152731011,49.17214591454464,48.180536394450414,49.16242218017578,6531400,0.0,0.0
2023-02-01,BK,48.57912499505528,49.83321602714675,48.520793713450836,49.38602066040039,6485400,0.0,0.0
2023-02-02,BK,49.59017904363504,49.687397855053476,48.48191055309412,48.7735595703125,7285500,0.0,0.0
2023-02-03,BK,48.50135356949858,49.32769676551426,48.394414732842094,48.83189010620117,7106600,0.0,0.0
2023-02-06,BK,48.472189563830966,49.152706396174985,48.36525072765311,49.133262634277344,4795300,0.0,0.0
2023-02-07,BK,48.89994094379171,50.154035765730534,48.89994094379171,49.99848937988281,6652900,0.0,0.0
2023-02-08,BK,49.82349841783622,50.53317902344857,49.66795203453103,50.3387451171875,4441400,0.0,0.0
2023-02-09,BK,50.56234561429488,50.77622329389004,50.066542648937045,50.13459396362305,6053500,0.0,0.0
2023-02-10,BK,49.86238718275399,50.15403619515078,49.68739703361224,49.96932601928711,3769000,0.0,0.0
2023-02-13,BK,49.94015544502818,50.56234095541035,49.84294034972528,50.47484588623047,3269300,0.0,0.0
2023-02-14,BK,50.20264342049833,50.80538520334855,50.16375589682583,50.270694732666016,3558100,0.0,0.0
2023-02-15,BK,49.88182987853679,50.38735655319462,49.88182987853679,50.32902526855469,3274900,0.0,0.0
2023-02-16,BK,49.94015613175069,50.12487000729162,49.774889725759564,49.86238479614258,3833500,0.0,0.0
2023-02-17,BK,49.68739568770668,50.19292235947626,49.551293066176086,50.0665397644043,3036200,0.0,0.0
2023-02-21,BK,49.77488951941353,49.87210461565021,48.812443749190265,49.02632141113281,4759800,0.0,0.0
2023-02-22,BK,49.104092450276966,49.34713389792112,48.49163067234679,48.76383590698242,3608400,0.0,0.0
2023-02-23,BK,49.104094603603194,49.25964098857579,48.64717918378776,48.890220642089844,4337400,0.0,0.0
2023-02-24,BK,48.58884563851743,49.24019864489749,48.27775288304336,49.055484771728516,4243400,0.0,0.0
2023-02-27,BK,49.55129409672386,49.82349934544627,49.30825263650217,49.42491149902344,3919500,0.0,0.0
2023-02-28,BK,49.46379470825195,49.73599993323142,49.28880457547428,49.46379470825195,5744800,0.0,0.0
2023-03-01,BK,48.841610077844045,49.45407184483362,48.841610077844045,49.11381530761719,4165800,0.0,0.0
2023-03-02,BK,48.948545644370355,48.98743316569795,48.2097012817368,48.792999267578125,3902700,0.0,0.0
2023-03-03,BK,48.967989842459914,50.163753320078975,48.95826981630026,49.90127182006836,5540200,0.0,0.0
2023-03-06,BK,49.95960182327839,50.39707719209801,49.66795281357143,49.71656036376953,4328500,0.0,0.0
2023-03-07,BK,49.59018031543978,49.7748942076128,48.024996350905646,48.12221145629883,6113300,0.0,0.0
2023-03-08,BK,48.19998255033743,48.977714455188824,48.12220750559317,48.413856506347656,4988700,0.0,0.0
2023-03-09,BK,48.20970331005719,48.36524969339371,46.323702948537175,46.66395950317383,7043500,0.0,0.0
2023-03-10,BK,46.04177542818237,47.111156383928325,45.186268438474556,45.993167877197266,8288800,0.0,0.0
2023-03-13,BK,44.583526542686094,44.80712424350654,42.81418498965609,42.8919563293457,14691200,0.0,0.0
2023-03-14,BK,44.291875469241646,44.933504753046556,43.94189518561747,44.4571418762207,9702700,0.0,0.0
2023-03-15,BK,42.960005246391624,43.144719121325,42.026726971054686,42.78501510620117,10377800,0.0,0.0
2023-03-16,BK,42.308658505021896,43.504422063074124,41.81285184161096,43.16416549682617,7326000,0.0,0.0
2023-03-17,BK,42.54197338870515,42.60030467124033,41.12261222367955,41.39482116699219,11173700,0.0,0.0
2023-03-20,BK,41.978117726409515,42.70724204489715,41.715632526731795,42.06561279296875,7227600,0.0,0.0
2023-03-21,BK,43.446088639902115,44.19465675735049,43.32942978128575,43.88356399536133,6479400,0.0,0.0
2023-03-22,BK,43.95161568228483,44.077998276839,42.67808083587917,42.726688385009766,4974200,0.0,0.0
2023-03-23,BK,42.678082563718306,42.93084405454152,41.67674921020094,42.03645324707031,5203500,0.0,0.0
2023-03-24,BK,41.24899255717378,41.69618790657859,40.412929429188615,41.56008529663086,5972900,0.0,0.0
2023-03-27,BK,42.44475580194024,42.532250866348875,41.79340654018992,42.42531204223633,5272100,0.0,0.0
2023-03-28,BK,42.1725584275998,42.7364127298235,42.1725584275998,42.68780517578125,3567500,0.0,0.0
2023-03-29,BK,43.32942709915959,43.854397493214556,43.20304451351272,43.805789947509766,6486600,0.0,0.0
2023-03-30,BK,44.32103872979675,44.51547263044514,43.49469928768883,43.650245666503906,5727900,0.0,0.0
2023-03-31,BK,43.76690500194853,44.18493659493115,43.51413981578691,44.17521286010742,5195600,0.0,0.0
2023-04-03,BK,44.175212924178396,44.321039278599926,43.54330737489433,43.893287658691406,4744500,0.0,0.0
2023-04-04,BK,44.21409891161906,44.2335426721015,43.00861542985282,43.43636703491211,3070300,0.0,0.0
2023-04-05,BK,42.901681555286864,43.71830104725319,42.85307400272714,43.63080596923828,3473700,0.0,0.0
2023-04-06,BK,43.65996626275964,44.009946546792705,43.53358366941031,43.60163497924805,3207300,0.0,0.0
2023-04-10,BK,43.60163385615773,44.23354309810941,43.475254974581915,43.9710578918457,3621200,0.0,0.0
2023-04-11,BK,43.971058902374374,44.66129573367979,43.78634873454451,44.46686553955078,5603300,0.0,0.0
2023-04-12,BK,44.671018291141536,44.70990581234971,43.82523510171353,44.554359436035156,6261200,0.0,0.0
2023-04-13,BK,44.58352217980133,44.97238625723248,44.40853204697599,44.914058685302734,6259700,0.0,0.0
2023-04-14,BK,45.53624977106752,45.925117604797094,44.875176678838336,45.069610595703125,4597500,0.0,0.0
2023-04-17,BK,42.473923305385476,43.06694504845487,41.2587160313968,42.99889373779297,17075700,0.0,0.0
2023-04-18,BK,42.6683562068598,43.68912955128589,41.540644031476255,43.64052200317383,12528700,0.0,0.0
2023-04-19,BK,43.08638710840962,44.18493547909959,43.08638710840962,43.98078155517578,6742200,0.0,0.0
2023-04-20,BK,43.66968646709613,43.922451654825124,43.232214818789785,43.591915130615234,5452700,0.0,0.0
2023-04-21,BK,43.28082509165611,43.319712616603184,42.755854630426086,42.82390594482422,5165900,0.0,0.0
2023-04-24,BK,42.823904735923406,42.940563598952906,42.40587312583944,42.62947082519531,3839400,0.0,0.0
2023-04-25,BK,42.13366673303944,42.14338675947891,41.278159774152826,41.30732727050781,5385700,0.0,0.0
2023-04-26,BK,41.17122248669285,41.59897783645737,40.529593170564496,40.62681198120117,4174300,0.0,0.0
2023-04-27,BK,40.911254917466216,41.39187309099201,40.685659853695675,41.205509185791016,6731400,0.37,0.0
2023-04-28,BK,40.90144669682781,42.01961512409464,40.86221179792296,41.7744026184082,3668000,0.0,0.0
2023-05-01,BK,42.009808165249105,42.16674401883056,41.30359495330961,41.3330192565918,4199400,0.0,0.0
2023-05-02,BK,41.27417210988989,41.35263816863301,40.165810500092434,40.81317138671875,6363500,0.0,0.0
2023-05-03,BK,40.95049200615664,41.18589767838463,39.8911720936,40.00887680053711,4715400,0.0,0.0
2023-05-04,BK,39.71462168326824,40.0186828156943,38.99859782685156,39.31247329711914,5724700,0.0,0.0
2023-05-05,BK,40.12657244892793,40.5091033416714,39.76365900474127,40.381591796875,5034100,0.0,0.0
2023-05-08,BK,40.734700793007676,40.90144724476415,40.40121163114069,40.70527648925781,3216900,0.0,0.0
2023-05-09,BK,40.4698701012424,40.862211605148126,40.27370309093542,40.744510650634766,4023400,0.0,0.0
2023-05-10,BK,41.097615581167695,41.28397573002384,39.96963660963623,40.234466552734375,3657700,0.0,0.0
2023-05-11,BK,39.83232269620673,40.19523618132323,39.46940921109024,39.90098190307617,4660400,0.0,0.0
2023-05-12,BK,40.26389300090716,40.2737035965332,39.04764105849312,39.38113021850586,5724100,0.0,0.0
2023-05-15,BK,39.538066162353225,40.11676783127143,39.498831263052956,39.920597076416016,3246400,0.0,0.0
2023-05-16,BK,39.60672667177309,39.80289743309939,38.890706573331244,38.91032028198242,3409100,0.0,0.0
2023-05-17,BK,39.37132043963607,40.0579162235111,39.283043785400054,39.88136291503906,4246300,0.0,0.0
2023-05-18,BK,39.69500436293105,40.33255467681766,39.61653455969483,40.2933235168457,4175500,0.0,0.0
2023-05-19,BK,40.58757463521528,40.98972299137104,40.02849042645352,40.106956481933594,4661800,0.0,0.0
2023-05-22,BK,40.25408632501917,40.558147441144946,40.008873816326286,40.46006393432617,3248300,0.0,0.0
2023-05-23,BK,40.4600669621249,40.85240850205248,40.27370678856472,40.3521728515625,4455100,0.0,0.0
2023-05-24,BK,40.13637911882018,40.22465576609923,39.518446329512564,39.64595413208008,3300400,0.0,0.0
2023-05-25,BK,39.479216040999965,39.959834230432094,39.322280176589786,39.606727600097656,5302800,0.0,0.0
2023-05-26,BK,39.64595876875718,40.20504676134146,39.61653446343817,39.99906539916992,3107800,0.0,0.0
2023-05-30,BK,40.018683600133286,40.185430063907916,39.538069143230985,39.910789489746094,3877100,0.0,0.0
2023-05-31,BK,39.51844861894594,39.753850530897196,39.135917705790696,39.430171966552734,7645900,0.0,0.0
2023-06-01,BK,39.753850711963956,40.7347007467355,39.52825565296401,40.46006393432617,6258200,0.0,0.0
2023-06-02,BK,41.0093408554821,42.333486891386784,40.89163615860256,41.921531677246094,6904800,0.0,0.0
2023-06-05,BK,42.0392310274588,42.10789022719423,41.460529385656024,41.70574188232422,4793200,0.0,0.0
2023-06-06,BK,41.764597413912625,43.05931919573777,41.62727526232241,42.57870101928711,4823800,0.0,0.0
2023-06-07,BK,42.60812535646484,43.0887435332839,42.3727234368504,42.872955322265625,4020800,0.0,0.0
2023-06-08,BK,42.78467791836735,43.03970102540775,42.480616799048555,43.01027297973633,4346300,0.0,0.0
2023-06-09,BK,43.13778693387631,43.60859453271368,43.05932087155985,43.57917022705078,5022500,0.0,0.0
2023-06-12,BK,43.490888857185006,43.6184004039883,42.510038863781325,42.88276290893555,6342000,0.0,0.0
2023-06-13,BK,42.91219256426132,43.77534171378627,42.89257511294868,43.29472351074219,3892400,0.0,0.0
2023-06-14,BK,43.53993065214634,44.09901484961489,43.02008135244823,43.32414245605469,3727600,0.0,0.0
2023-06-15,BK,43.11816876141375,44.020552783654274,43.10836190690561,44.0107421875,3553200,0.0,0.0
2023-06-16,BK,44.13825222794545,44.25595318622576,43.49089134493476,43.79495620727539,12631600,0.0,0.0
2023-06-20,BK,43.60859300082844,43.65763475575927,43.147596014503435,43.5105094909668,4586200,0.0,0.0
2023-06-21,BK,43.56935726204326,43.66744451166398,43.13778458865008,43.15740203857422,3149300,0.0,0.0
2023-06-22,BK,43.059322270626645,43.16721264211154,42.274639172089216,42.42176818847656,3668500,0.0,0.0
2023-06-23,BK,41.921531667608676,42.205975330887426,41.62727366712337,42.019615173339844,5123100,0.0,0.0
2023-06-26,BK,42.12750852399978,42.60812293182313,41.911720325261065,42.20597457885742,3594900,0.0,0.0
2023-06-27,BK,42.245214169926356,43.00046920776367,41.97057733494779,43.00046920776367,5966000,0.0,0.0
2023-06-28,BK,42.94161454759928,42.961231997850774,42.41195835739327,42.725830078125,2581100,0.0,0.0
2023-06-29,BK,43.0298905338116,43.36337969960921,42.81410606769268,43.353572845458984,3857700,0.0,0.0
2023-06-30,BK,43.785143273773606,43.88323051847533,43.35357062202344,43.667442321777344,3402400,0.0,0.0
2023-07-03,BK,43.7655297081773,44.452125515428236,43.7262985484614,44.206912994384766,1446500,0.0,0.0
2023-07-05,BK,43.834185765282484,44.25595157050537,43.608590711128876,43.62820816040039,3298000,0.0,0.0
2023-07-06,BK,42.97104336524779,43.07893373109883,42.392341668200736,42.98085021972656,3372000,0.0,0.0
2023-07-07,BK,42.96122986025771,43.804761470870474,42.88276380480199,43.53012466430664,3898500,0.0,0.0
2023-07-10,BK,43.30453183660321,43.775339418481636,43.118167929727996,43.265296936035156,3865700,0.0,0.0
2023-07-11,BK,43.66744465317822,43.922464019726554,43.39280783664217,43.79495620727539,3825500,0.0,0.0
2023-07-12,BK,44.334424602519725,44.66791378117727,44.14806069166495,44.354042053222656,5945100,0.0,0.0
2023-07-13,BK,44.52078025962847,44.795417058343276,44.197101709949685,44.68752670288086,4943700,0.0,0.0
2023-07-14,BK,44.805228477971085,44.824845927046795,41.274169960551,41.71554946899414,12802400,0.0,0.0
2023-07-17,BK,41.843065755930475,42.72583235608256,41.764599692387094,42.706214904785156,8247600,0.0,0.0
2023-07-18,BK,42.92199884715424,44.9523620020259,42.27463792904825,44.461936950683594,10867000,0.0,0.0
2023-07-19,BK,44.74637831429082,45.66837975761228,44.40308229282816,44.72676086425781,8211100,0.0,0.0
2023-07-20,BK,44.75619125366211,44.95236202261814,44.23633815468171,44.75619125366211,6894200,0.0,0.0
2023-07-21,BK,44.785613141756684,44.864082941761524,44.04997560411834,44.13825225830078,4710900,0.0,0.0
2023-07-24,BK,44.18729482148356,45.246614691067414,44.13825306640566,44.638484954833984,4043000,0.0,0.0
2023-07-25,BK,44.7169538882012,44.8738897463916,43.89303969729014,43.942081451416016,3634500,0.0,0.0
2023-07-26,BK,44.13825384695337,45.050444725788765,44.04997718959362,44.74637985229492,4537300,0.0,0.0
2023-07-27,BK,44.86517505058163,45.50865325971835,44.57808454026441,44.686981201171875,3690100,0.42,0.0
2023-07-28,BK,45.42945457337733,45.459152289643406,44.27119832203762,44.528587341308594,2715100,0.0,0.0
2023-07-31,BK,44.766179337656176,45.0730658022211,44.62758496315414,44.9047737121582,2534000,0.0,0.0
2023-08-01,BK,44.7562769306666,44.9443725302527,44.231597155849414,44.70677947998047,3401500,0.0,0.0
2023-08-02,BK,44.18210030143123,44.82557472186195,43.96430698377686,44.77607727050781,4120000,0.0,0.0
2023-08-03,BK,44.68698103842296,45.31065950908567,44.51868894593418,45.10276794433594,5054900,0.0,0.0
2023-08-04,BK,45.043367788591645,45.63734475435934,44.815676492500245,44.934471130371094,3625900,0.0,0.0
2023-08-07,BK,45.132464709696166,46.043229894033466,45.073065502555856,45.86503982543945,4616500,0.0,0.0
2023-08-08,BK,44.81567718478515,45.36015670788523,44.488987205076995,45.26116180419922,3903000,0.0,0.0
2023-08-09,BK,45.23146077424922,45.56804873720066,44.78597992669564,44.815677642822266,3661900,0.0,0.0
2023-08-10,BK,44.993871931566126,45.54824944554633,44.9245747423186,45.4294548034668,3921200,0.0,0.0
2023-08-11,BK,45.162162881733224,45.67694468624759,45.11266543015585,45.548248291015625,3630500,0.0,0.0
2023-08-14,BK,45.39975364015267,45.43935310997719,44.657280574802805,44.72657775878906,3520300,0.0,0.0
2023-08-15,BK,44.182101858361925,44.47909035336578,43.70691951107304,43.954410552978516,3190700,0.0,0.0
2023-08-16,BK,43.7960139886625,43.98410581048591,43.6079183904257,43.677215576171875,2514800,0.0,0.0
2023-08-17,BK,43.99400525782335,44.11280367427763,43.479223449095386,43.65741729736328,2960500,0.0,0.0
2023-08-18,BK,43.27133013528718,43.84551112902584,43.19213497060003,43.57822036743164,2614300,0.0,0.0
2023-08-21,BK,43.568318509872135,43.68711692124556,42.78624973860386,43.32082748413086,2943500,0.0,0.0
2023-08-22,BK,43.499024066904475,43.51882380338153,42.34076780609862,42.380367279052734,2906600,0.0,0.0
2023-08-23,BK,42.51895862255048,43.15253503893089,42.32096504832826,43.093135833740234,3070200,0.0,0.0
2023-08-24,BK,42.934742627691136,43.91480876356334,42.934742627691136,43.13273620605469,3081200,0.0,0.0
2023-08-25,BK,43.25153059518902,43.55842082871835,42.8555472171396,43.29113006591797,2951500,0.0,0.0
2023-08-28,BK,43.538621254035434,44.132601987921745,43.51882151859789,43.805912017822266,1996300,0.0,0.0
2023-08-29,BK,43.924705801531445,44.14249911070411,43.60791759350575,43.8950080871582,2571200,0.0,0.0
2023-08-30,BK,43.944507941629986,44.30089563926701,43.82571330122215,44.04350662231445,2849100,0.0,0.0
2023-08-31,BK,44.22169559841985,44.459288649758875,43.97420456746452,44.4196891784668,5077200,0.0,0.0
2023-09-01,BK,44.79587646074691,45.30075650067155,44.61768261691153,44.964168548583984,5147600,0.0,0.0
2023-09-05,BK,44.94437343544051,45.45915146464014,44.6968824006119,44.74637985229492,4542900,0.0,0.0
2023-09-06,BK,44.548386121810424,44.805775135558946,44.073203789680726,44.231597900390625,3895000,0.0,0.0
2023-09-07,BK,44.17219959687797,44.607786242556294,44.17219959687797,44.3998908996582,3860500,0.0,0.0
2023-09-08,BK,44.36029460137806,44.508786956959995,43.815811301670415,44.33059310913086,5480500,0.0,0.0
2023-09-11,BK,44.79587867886464,45.36015795347979,44.3107945740903,44.46918869018555,8145300,0.0,0.0
2023-09-12,BK,44.53848659554347,45.350256856795944,44.30089354952192,44.9245719909668,5926900,0.0,0.0
2023-09-13,BK,45.27106024669376,45.310659719138286,44.578084584568614,44.815677642822266,5613400,0.0,0.0
2023-09-14,BK,45.24136237243462,45.79573987906618,44.93447212668249,45.36015701293945,4336000,0.0,0.0
2023-09-15,BK,44.96417056000247,45.16216414827806,44.548387423395965,44.75627899169922,16216000,0.0,0.0
2023-09-18,BK,44.60778417141929,44.64737986575871,44.142499831107315,44.35039138793945,3872200,0.0,0.0
2023-09-19,BK,44.36029323054611,44.50878558153931,43.6079183904257,43.677215576171875,3372800,0.0,0.0
2023-09-20,BK,43.91480881355927,44.073202921147754,43.21193519716119,43.26143264770508,4151400,0.0,0.0
2023-09-21,BK,43.10303985010295,43.24163422640336,42.657555228841986,42.72685241699219,3411200,0.0,0.0
2023-09-22,BK,42.76645118132719,42.845646348010796,42.152674477978806,42.27146911621094,2981100,0.0,0.0
2023-09-25,BK,42.014075786140566,42.548657315916415,41.87548141392018,42.45956039428711,2196500,0.0,0.0
2023-09-26,BK,42.07347599006969,42.4001659692593,41.70719031531662,41.825984954833984,3160400,0.0,0.0
2023-09-27,BK,42.014074969900136,42.08337215466404,41.489395206283916,41.74678421020508,3108000,0.0,0.0
2023-09-28,BK,41.746786998782305,42.46946416201598,41.72699103873887,42.251670837402344,2793100,0.0,0.0
2023-09-29,BK,42.56845936860099,42.93474505460942,42.07347728291958,42.22197341918945,3394800,0.0,0.0
2023-01-03,BKNG,2038.8299560546875,2049.0,2005.5699462890625,2032.2099609375,266900,0.0,0.0
2023-01-04,BKNG,2068.830078125,2113.590087890625,2056.780029296875,2110.43994140625,368100,0.0,0.0
2023-01-05,BKNG,2085.489990234375,2153.469970703125,2085.489990234375,2144.93994140625,376000,0.0,0.0
2023-01-06,BKNG,2165.1201171875,2191.199951171875,2151.159912109375,2179.25,350400,0.0,0.0
2023-01-09,BKNG,2195.0,2222.52001953125,2184.919921875,2208.409912109375,271600,0.0,0.0
2023-01-10,BKNG,2200.56005859375,2220.9599609375,2179.320068359375,2220.949951171875,216700,0.0,0.0
2023-01-11,BKNG,2223.35009765625,2246.27001953125,2215.5,2224.81005859375,289900,0.0,0.0
2023-01-12,BKNG,2225.530029296875,2267.659912109375,2214.64990234375,2256.77001953125,292100,0.0,0.0
2023-01-13,BKNG,2223.35009765625,2302.010009765625,2222.159912109375,2301.340087890625,290700,0.0,0.0
2023-01-17,BKNG,2297.909912109375,2336.330078125,2297.909912109375,2334.02001953125,344000,0.0,0.0
2023-01-18,BKNG,2360.0,2374.719970703125,2293.43994140625,2296.449951171875,307100,0.0,0.0
2023-01-19,BKNG,2270.0,2322.340087890625,2268.360107421875,2315.39990234375,284200,0.0,0.0
2023-01-20,BKNG,2327.1201171875,2350.489990234375,2320.280029296875,2344.2900390625,303700,0.0,0.0
2023-01-23,BKNG,2340.0,2403.780029296875,2329.800048828125,2401.580078125,340900,0.0,0.0
2023-01-24,BKNG,2402.6201171875,2430.860107421875,2393.8701171875,2402.340087890625,237100,0.0,0.0
2023-01-25,BKNG,2298.25,2392.989990234375,2289.68994140625,2390.75,304300,0.0,0.0
2023-01-26,BKNG,2400.0,2433.860107421875,2397.510009765625,2431.14990234375,238000,0.0,0.0
2023-01-27,BKNG,2421.780029296875,2474.590087890625,2421.780029296875,2464.510009765625,299000,0.0,0.0
2023-01-30,BKNG,2433.949951171875,2456.300048828125,2413.8701171875,2436.97998046875,317200,0.0,0.0
2023-01-31,BKNG,2419.840087890625,2435.989990234375,2403.43994140625,2434.10009765625,338100,0.0,0.0
2023-02-01,BKNG,2422.340087890625,2462.239990234375,2390.14990234375,2445.739990234375,411200,0.0,0.0
2023-02-02,BKNG,2455.85009765625,2484.7900390625,2438.9599609375,2454.68994140625,346000,0.0,0.0
2023-02-03,BKNG,2422.68994140625,2472.219970703125,2409.8798828125,2455.070068359375,287300,0.0,0.0
2023-02-06,BKNG,2429.81005859375,2474.8701171875,2425.909912109375,2469.949951171875,246100,0.0,0.0
2023-02-07,BKNG,2464.820068359375,2489.97998046875,2412.8798828125,2487.18994140625,428200,0.0,0.0
2023-02-08,BKNG,2462.800048828125,2485.969970703125,2420.14990234375,2425.080078125,350600,0.0,0.0
2023-02-09,BKNG,2461.820068359375,2490.699951171875,2435.580078125,2436.1201171875,349000,0.0,0.0
2023-02-10,BKNG,2383.7099609375,2404.639892578125,2331.22998046875,2348.3701171875,567600,0.0,0.0
2023-02-13,BKNG,2376.93994140625,2432.840087890625,2366.590087890625,2423.030029296875,269000,0.0,0.0
2023-02-14,BKNG,2418.1298828125,2481.1298828125,2409.9599609375,2471.050048828125,263600,0.0,0.0
2023-02-15,BKNG,2500.0,2519.419921875,2482.02001953125,2516.580078125,299300,0.0,0.0
2023-02-16,BKNG,2474.800048828125,2537.0,2469.5,2493.179931640625,341200,0.0,0.0
2023-02-17,BKNG,2465.639892578125,2474.669921875,2442.510009765625,2462.010009765625,287000,0.0,0.0
2023-02-21,BKNG,2415.06005859375,2449.7099609375,2415.06005859375,2425.489990234375,225200,0.0,0.0
2023-02-22,BKNG,2423.27001953125,2449.669921875,2418.60009765625,2426.7099609375,166000,0.0,0.0
2023-02-23,BKNG,2429.739990234375,2454.0400390625,2382.550048828125,2426.489990234375,419600,0.0,0.0
2023-02-24,BKNG,2430.0,2489.2099609375,2405.0400390625,2452.47998046875,563700,0.0,0.0
2023-02-27,BKNG,2480.389892578125,2528.760009765625,2475.1201171875,2521.080078125,362900,0.0,0.0
2023-02-28,BKNG,2511.840087890625,2548.889892578125,2501.14990234375,2524.0,340000,0.0,0.0
2023-03-01,BKNG,2530.0,2554.25,2524.909912109375,2552.320068359375,328900,0.0,0.0
2023-03-02,BKNG,2539.659912109375,2583.60009765625,2527.820068359375,2577.830078125,328700,0.0,0.0
2023-03-03,BKNG,2600.0,2628.25,2589.300048828125,2620.39990234375,419100,0.0,0.0
2023-03-06,BKNG,2574.659912109375,2626.4599609375,2574.659912109375,2613.429931640625,448000,0.0,0.0
2023-03-07,BKNG,2599.77001953125,2630.0,2571.429931640625,2578.89990234375,297200,0.0,0.0
2023-03-08,BKNG,2577.39990234375,2600.0400390625,2563.68994140625,2582.8701171875,211400,0.0,0.0
2023-03-09,BKNG,2571.409912109375,2587.3701171875,2503.550048828125,2505.389892578125,326300,0.0,0.0
2023-03-10,BKNG,2508.889892578125,2524.590087890625,2461.469970703125,2480.489990234375,383600,0.0,0.0
2023-03-13,BKNG,2459.85009765625,2467.659912109375,2432.93994140625,2438.889892578125,418200,0.0,0.0
2023-03-14,BKNG,2499.02001953125,2513.360107421875,2460.0,2475.75,378900,0.0,0.0
2023-03-15,BKNG,2418.639892578125,2434.52001953125,2383.179931640625,2415.72998046875,425600,0.0,0.0
2023-03-16,BKNG,2403.97998046875,2452.43994140625,2401.010009765625,2439.909912109375,337600,0.0,0.0
2023-03-17,BKNG,2439.909912109375,2445.610107421875,2392.81005859375,2440.85009765625,798800,0.0,0.0
2023-03-20,BKNG,2450.530029296875,2503.889892578125,2438.1298828125,2493.72998046875,322900,0.0,0.0
2023-03-21,BKNG,2517.81005859375,2581.699951171875,2517.81005859375,2571.320068359375,282500,0.0,0.0
2023-03-22,BKNG,2577.3701171875,2611.989990234375,2557.0,2558.239990234375,273100,0.0,0.0
2023-03-23,BKNG,2573.010009765625,2615.6298828125,2523.85009765625,2538.760009765625,352500,0.0,0.0
2023-03-24,BKNG,2510.090087890625,2513.8798828125,2466.02001953125,2499.330078125,329600,0.0,0.0
2023-03-27,BKNG,2525.0,2542.800048828125,2504.47998046875,2508.31005859375,246400,0.0,0.0
2023-03-28,BKNG,2520.0,2554.179931640625,2508.31005859375,2545.1201171875,235800,0.0,0.0
2023-03-29,BKNG,2581.429931640625,2584.510009765625,2555.139892578125,2571.77001953125,236700,0.0,0.0
2023-03-30,BKNG,2588.39990234375,2624.489990234375,2580.5,2609.760009765625,265400,0.0,0.0
2023-03-31,BKNG,2625.699951171875,2660.860107421875,2621.989990234375,2652.409912109375,365800,0.0,0.0
2023-04-03,BKNG,2644.7900390625,2677.179931640625,2630.0,2665.18994140625,223100,0.0,0.0
2023-04-04,BKNG,2672.139892578125,2674.949951171875,2625.0,2638.330078125,260700,0.0,0.0
2023-04-05,BKNG,2633.02001953125,2635.14990234375,2590.0,2615.60009765625,260900,0.0,0.0
2023-04-06,BKNG,2605.75,2605.75,2552.0,2583.85009765625,272700,0.0,0.0
2023-04-10,BKNG,2565.06005859375,2585.080078125,2552.18994140625,2572.570068359375,205800,0.0,0.0
2023-04-11,BKNG,2581.81005859375,2588.679931640625,2561.06005859375,2566.469970703125,236700,0.0,0.0
2023-04-12,BKNG,2587.860107421875,2587.919921875,2534.52001953125,2547.25,276200,0.0,0.0
2023-04-13,BKNG,2569.0,2631.10009765625,2560.5,2629.6298828125,334600,0.0,0.0
2023-04-14,BKNG,2626.449951171875,2657.97998046875,2615.6201171875,2649.860107421875,185400,0.0,0.0
2023-04-17,BKNG,2631.969970703125,2676.179931640625,2631.969970703125,2676.050048828125,175700,0.0,0.0
2023-04-18,BKNG,2696.1298828125,2721.85009765625,2687.81005859375,2696.679931640625,245000,0.0,0.0
2023-04-19,BKNG,2683.85009765625,2694.860107421875,2672.56005859375,2676.280029296875,198500,0.0,0.0
2023-04-20,BKNG,2664.25,2699.699951171875,2656.81005859375,2660.77001953125,247700,0.0,0.0
2023-04-21,BKNG,2662.6201171875,2689.719970703125,2633.0,2687.330078125,210100,0.0,0.0
2023-04-24,BKNG,2697.75,2707.0,2666.860107421875,2679.68994140625,243600,0.0,0.0
2023-04-25,BKNG,2675.510009765625,2675.510009765625,2641.199951171875,2645.02001953125,283600,0.0,0.0
2023-04-26,BKNG,2643.43994140625,2660.050048828125,2585.81005859375,2597.3701171875,357400,0.0,0.0
